,tiempo,fecha,time_seg,lat,lon,ele,dist,time_elapse,desnivel,acum_dist,new_ele,tramo,tramos_100,bearing,wind,mult
29,0,0,0,36.49722006171942,-4.944974519312382,9.199999809265137,62.17528401919503,0,0.1999998092651367,905.9371536846857,9.226453561924272,3,8,92.5555807379603,87.4444192620397,0.04458851027914495
30,0,0,0,36.49723573587835,-4.944891454651952,9.199999809265137,7.642637290097936,0,0.0,913.5797909747836,9.555991424927058,3,9,92.48957206403038,87.51042793596962,0.043437558052445466
31,0,0,0,36.49738023988903,-4.944341434165835,9.800000190734863,51.82197988678283,0,0.6000003814697266,965.4017708615664,9.827606381365728,3,9,93.45614773081122,86.54385226918878,0.06028458280971123
32,0,0,0,36.49759439751506,-4.943726034834981,10.39999961853027,60.03955847473931,0,0.5999994277954102,1025.441329336306,10.06170487965585,3,9,94.56185105618819,85.43814894381181,0.07953522662743598
33,0,0,0,36.49762138724327,-4.943648669868708,10.39999961853027,7.550778218329213,0,0.0,1032.992107554635,10.21494586470841,3,10,94.57167393218896,85.42832606781104,0.07970612386879675
34,0,0,0,36.49785683490336,-4.943012734875083,10.19999980926514,62.68069845395191,0,-0.1999998092651367,1095.672806008587,10.30832235525478,3,10,94.8374203338008,85.1625796661992,0.08432864292987786
35,0,0,0,36.49807794950902,-4.942397754639387,10.0,60.31468254900116,0,-0.1999998092651367,1155.987488557588,10.36088582813335,3,10,94.68612113314262,85.31387886685738,0.08169708883762797
36,0,0,0,36.49825103580952,-4.941889559850097,10.0,49.41625556131214,0,0.0,1205.4037441189,10.36432400264697,3,11,94.43047347983486,85.56952652016514,0.07724931227768303
37,0,0,0,36.4983466733247,-4.941618489101529,10.0,26.50363399237025,0,0.0,1231.90737811127,10.32694913412963,4,12,94.58352117302509,85.41647882697491,0.07991223765431262
38,0,0,0,36.49843300692737,-4.941370552405715,10.60000038146973,24.19124346589031,0,0.6000003814697266,1256.098621577161,10.29151580880717,4,12,94.51915275061715,85.48084724938285,0.07879233942788944
39,0,0,0,36.49855186231434,-4.941040389239788,10.80000019073486,32.38743321489343,0,0.1999998092651367,1288.486054792054,10.24645568054129,4,12,94.6647972524609,85.3352027475391,0.08132615535517798
40,0,0,0,36.49877440184355,-4.940432868897915,10.80000019073486,59.76946320055953,0,0.0,1348.255517992614,10.19548997397767,4,12,94.73394266087044,85.26605733912956,0.08252891335670864
